Sale Key,City Key,Customer Key,Bill To Customer Key,Stock Item Key,Invoice Date Key,Delivery Date Key,Salesperson Key,WWI Invoice ID,Description,Package,Quantity,Unit Price,Tax Rate,Total Excluding Tax,Tax Amount,Profit,Total Including Tax,Total Dry Items,Total Chiller Items,Lineage Key
180,28,0,0,98,12/19/2013,12/20/2013,81,18135,Ogre battery-powered slippers (Green) S,Each,8,32,15,256,38.4,192,294.4,8,0,11
181,2587,0,0,94,12/27/2013,12/28/2013,4,18575,Plush shark slippers (Gray) S,Each,8,32,15,256,38.4,192,294.4,8,0,11
182,3242,0,0,206,12/27/2013,12/28/2013,93,18565,USB food flash drive - fortune cookie,Each,8,32,15,256,38.4,160,294.4,8,0,11
183,2587,0,0,211,10/22/2013,10/23/2013,4,15218,USB food flash drive - banana,Each,1,32,15,32,4.8,20,36.8,1,0,11
184,859,0,0,83,11/5/2013,11/6/2013,9,15934,Animal with big feet slippers (Brown) XL,Each,1,32,15,32,4.8,23.5,36.8,1,0,11
185,3104,0,0,99,11/13/2013,11/14/2013,89,16326,Dinosaur battery-powered slippers (Green) XL,Each,1,32,15,32,4.8,23.5,36.8,1,0,11
186,2587,0,0,100,11/13/2013,11/14/2013,4,16273,Dinosaur battery-powered slippers (Green) L,Each,1,32,15,32,4.8,24,36.8,1,0,11
187,3155,0,0,97,11/18/2013,11/19/2013,81,16534,Ogre battery-powered slippers (Green) M,Each,1,32,15,32,4.8,24,36.8,1,0,11
188,2080,0,0,102,11/28/2013,11/29/2013,74,17107,Dinosaur battery-powered slippers (Green) S,Each,1,32,15,32,4.8,24,36.8,1,0,11
189,3242,0,0,93,12/3/2013,12/4/2013,19,17418,Plush shark slippers (Gray) M,Each,1,32,15,32,4.8,24,36.8,1,0,11
190,859,0,0,88,12/4/2013,12/5/2013,96,17443,Furry gorilla with big eyes slippers (Black) L,Each,1,32,15,32,4.8,24,36.8,1,0,11
191,3166,0,0,96,12/12/2013,12/13/2013,9,17823,Ogre battery-powered slippers (Green) L,Each,1,32,15,32,4.8,24,36.8,1,0,11
192,3155,0,0,214,12/13/2013,12/14/2013,9,17862,USB food flash drive - hot dog,Each,1,32,15,32,4.8,20,36.8,1,0,11
193,2995,0,0,93,12/17/2013,12/18/2013,9,18016,Plush shark slippers (Gray) M,Each,1,32,15,32,4.8,24,36.8,1,0,11
194,3155,0,0,87,12/25/2013,12/26/2013,81,18463,Furry gorilla with big eyes slippers (Black) XL,Each,1,32,15,32,4.8,23.5,36.8,1,0,11
195,2995,0,0,84,12/27/2013,12/28/2013,90,18531,Animal with big feet slippers (Brown) L,Each,1,32,15,32,4.8,24,36.8,1,0,11
196,28,0,0,211,10/30/2013,10/31/2013,9,15694,USB food flash drive - banana,Each,9,32,15,288,43.2,180,331.2,9,0,11
197,2587,0,0,90,11/6/2013,11/7/2013,74,15986,Furry gorilla with big eyes slippers (Black) S,Each,9,32,15,288,43.2,216,331.2,9,0,11
198,464,0,0,99,12/4/2013,12/5/2013,9,17469,Dinosaur battery-powered slippers (Green) XL,Each,9,32,15,288,43.2,211.5,331.2,9,0,11
199,3381,0,0,206,12/12/2013,12/13/2013,81,17840,USB food flash drive - fortune cookie,Each,9,32,15,288,43.2,180,331.2,9,0,11
200,126,0,0,96,12/19/2013,12/20/2013,9,18129,Ogre battery-powered slippers (Green) L,Each,9,32,15,288,43.2,216,331.2,9,0,11
201,126,0,0,94,12/20/2013,12/21/2013,81,18199,Plush shark slippers (Gray) S,Each,9,32,15,288,43.2,216,331.2,9,0,11
202,2587,0,0,100,12/27/2013,12/28/2013,4,18575,Dinosaur battery-powered slippers (Green) L,Each,9,32,15,288,43.2,216,331.2,9,0,11
203,3242,0,0,85,10/24/2013,10/25/2013,9,15289,Animal with big feet slippers (Brown) M,Each,4,32,15,128,19.2,96,147.2,4,0,11
204,3166,0,0,210,10/25/2013,10/26/2013,4,15437,USB food flash drive - chocolate bar,Each,4,32,15,128,19.2,80,147.2,4,0,11
205,3104,0,0,101,10/31/2013,11/1/2013,81,15732,Dinosaur battery-powered slippers (Green) M,Each,4,32,15,128,19.2,96,147.2,4,0,11
206,292,0,0,100,11/4/2013,11/5/2013,81,15867,Dinosaur battery-powered slippers (Green) L,Each,4,32,15,128,19.2,96,147.2,4,0,11
207,127,0,0,84,11/8/2013,11/9/2013,84,16140,Animal with big feet slippers (Brown) L,Each,4,32,15,128,19.2,96,147.2,4,0,11
208,3380,0,0,102,11/29/2013,11/30/2013,74,17241,Dinosaur battery-powered slippers (Green) S,Each,4,32,15,128,19.2,96,147.2,4,0,11
209,3380,0,0,85,12/3/2013,12/4/2013,93,17399,Animal with big feet slippers (Brown) M,Each,4,32,15,128,19.2,96,147.2,4,0,11
210,126,0,0,213,12/16/2013,12/17/2013,19,17983,USB food flash drive - pizza slice,Each,4,32,15,128,19.2,80,147.2,4,0,11
211,1198,0,0,88,12/16/2013,12/17/2013,19,17986,Furry gorilla with big eyes slippers (Black) L,Each,4,32,15,128,19.2,96,147.2,4,0,11
212,2094,0,0,137,11/9/2013,11/10/2013,9,16149,The Gu red shirt XML tag t-shirt (White) XXL,Each,48,18,15,864,129.6,504,993.6,48,0,11
213,2995,0,0,72,11/13/2013,11/14/2013,1,16317,Halloween skull mask (Gray) L,Each,48,18,15,864,129.6,144,993.6,48,0,11
214,292,0,0,127,11/18/2013,11/19/2013,90,16551,The Gu red shirt XML tag t-shirt (Black) M,Each,48,18,15,864,129.6,528,993.6,48,0,11
215,3166,0,0,139,12/12/2013,12/13/2013,9,17823,The Gu red shirt XML tag t-shirt (White) L,Each,48,18,15,864,129.6,528,993.6,48,0,11
216,1055,0,0,141,12/24/2013,12/25/2013,4,18352,The Gu red shirt XML tag t-shirt (White) S,Each,48,18,15,864,129.6,528,993.6,48,0,11
217,1055,0,0,78,12/24/2013,12/25/2013,4,18352,Halloween zombie mask (Light Brown) S,Each,48,18,15,864,129.6,-48,993.6,48,0,11
218,3155,0,0,123,12/25/2013,12/26/2013,81,18463,The Gu red shirt XML tag t-shirt (Black) 3XL,Each,48,18,15,864,129.6,480,993.6,48,0,11
219,464,0,0,128,12/27/2013,12/28/2013,93,18576,The Gu red shirt XML tag t-shirt (Black) S,Each,48,18,15,864,129.6,528,993.6,48,0,11
220,292,0,0,78,11/13/2013,11/14/2013,91,16277,Halloween zombie mask (Light Brown) S,Each,72,18,15,1296,194.4,-72,1490.4,72,0,11
221,126,0,0,78,11/14/2013,11/15/2013,19,16398,Halloween zombie mask (Light Brown) S,Each,72,18,15,1296,194.4,-72,1490.4,72,0,11
222,292,0,0,139,11/23/2013,11/24/2013,9,16878,The Gu red shirt XML tag t-shirt (White) L,Each,72,18,15,1296,194.4,792,1490.4,72,0,11
223,1341,0,0,73,11/29/2013,11/30/2013,93,17238,Halloween skull mask (Gray) M,Each,72,18,15,1296,194.4,216,1490.4,72,0,11
224,3381,0,0,120,12/12/2013,12/13/2013,81,17840,The Gu red shirt XML tag t-shirt (Black) 6XL,Each,72,18,15,1296,194.4,720,1490.4,72,0,11
225,3155,0,0,132,12/16/2013,12/17/2013,90,17957,The Gu red shirt XML tag t-shirt (White) 7XL,Each,72,18,15,1296,194.4,684,1490.4,72,0,11
226,3166,0,0,132,10/31/2013,11/1/2013,74,15737,The Gu red shirt XML tag t-shirt (White) 7XL,Each,36,18,15,648,97.2,342,745.2,36,0,11
227,1398,0,0,128,11/5/2013,11/6/2013,74,15925,The Gu red shirt XML tag t-shirt (Black) S,Each,36,18,15,648,97.2,396,745.2,36,0,11
228,859,0,0,142,11/14/2013,11/15/2013,89,16351,The Gu red shirt XML tag t-shirt (White) XS,Each,36,18,15,648,97.2,396,745.2,36,0,11
229,1871,0,0,140,11/18/2013,11/19/2013,91,16518,The Gu red shirt XML tag t-shirt (White) M,Each,36,18,15,648,97.2,396,745.2,36,0,11
230,1871,0,0,125,11/18/2013,11/19/2013,91,16518,The Gu red shirt XML tag t-shirt (Black) XL,Each,36,18,15,648,97.2,378,745.2,36,0,11
231,292,0,0,137,11/23/2013,11/24/2013,9,16878,The Gu red shirt XML tag t-shirt (White) XXL,Each,36,18,15,648,97.2,378,745.2,36,0,11
232,3242,0,0,125,11/27/2013,11/28/2013,91,17061,The Gu red shirt XML tag t-shirt (Black) XL,Each,36,18,15,648,97.2,378,745.2,36,0,11
233,260,0,0,133,11/27/2013,11/28/2013,91,17067,The Gu red shirt XML tag t-shirt (White) 6XL,Each,36,18,15,648,97.2,360,745.2,36,0,11
234,1198,0,0,134,11/29/2013,11/30/2013,91,17193,The Gu red shirt XML tag t-shirt (White) 5XL,Each,36,18,15,648,97.2,360,745.2,36,0,11
235,2094,0,0,128,12/3/2013,12/4/2013,91,17405,The Gu red shirt XML tag t-shirt (Black) S,Each,36,18,15,648,97.2,396,745.2,36,0,11
236,1871,0,0,123,12/7/2013,12/8/2013,1,17651,The Gu red shirt XML tag t-shirt (Black) 3XL,Each,36,18,15,648,97.2,360,745.2,36,0,11
237,3104,0,0,120,12/17/2013,12/18/2013,91,17997,The Gu red shirt XML tag t-shirt (Black) 6XL,Each,36,18,15,648,97.2,360,745.2,36,0,11
238,3104,0,0,134,12/27/2013,12/28/2013,97,18580,The Gu red shirt XML tag t-shirt (White) 5XL,Each,36,18,15,648,97.2,360,745.2,36,0,11
239,1055,0,0,61,10/22/2013,10/23/2013,4,15189,20 mm Double sided bubble wrap 10m,Each,90,18,15,1620,243,900,1863,90,0,11
240,2995,0,0,138,10/25/2013,10/26/2013,84,15407,The Gu red shirt XML tag t-shirt (White) XL,Each,12,18,15,216,32.4,126,248.4,12,0,11
241,859,0,0,72,10/25/2013,10/26/2013,85,15438,Halloween skull mask (Gray) L,Each,12,18,15,216,32.4,36,248.4,12,0,11
242,859,0,0,75,10/25/2013,10/26/2013,85,15438,Halloween zombie mask (Light Brown) XL,Each,24,18,15,432,64.8,-24,496.8,24,0,11
243,464,0,0,136,10/25/2013,10/26/2013,84,15380,The Gu red shirt XML tag t-shirt (White) 3XL,Each,84,18,15,1512,226.8,840,1738.8,84,0,11
244,859,0,0,77,10/30/2013,10/31/2013,70,15686,Halloween zombie mask (Light Brown) M,Each,120,18,15,2160,324,-120,2484,120,0,11
245,3104,0,0,130,10/31/2013,11/1/2013,81,15732,The Gu red shirt XML tag t-shirt (Black) XXS,Each,84,18,15,1512,226.8,924,1738.8,84,0,11
246,3166,0,0,77,10/31/2013,11/1/2013,74,15737,Halloween zombie mask (Light Brown) M,Each,12,18,15,216,32.4,-12,248.4,12,0,11
247,292,0,0,73,11/4/2013,11/5/2013,81,15867,Halloween skull mask (Gray) M,Each,24,18,15,432,64.8,72,496.8,24,0,11
248,127,0,0,140,11/7/2013,11/8/2013,4,16049,The Gu red shirt XML tag t-shirt (White) M,Each,12,18,15,216,32.4,132,248.4,12,0,11
249,3104,0,0,144,11/8/2013,11/9/2013,1,16085,The Gu red shirt XML tag t-shirt (White) 3XS,Each,84,18,15,1512,226.8,924,1738.8,84,0,11
250,292,0,0,138,11/11/2013,11/12/2013,74,16185,The Gu red shirt XML tag t-shirt (White) XL,Each,24,18,15,432,64.8,252,496.8,24,0,11
251,3369,0,0,143,11/12/2013,11/13/2013,90,16228,The Gu red shirt XML tag t-shirt (White) XXS,Each,24,18,15,432,64.8,264,496.8,24,0,11
252,3381,0,0,141,11/13/2013,11/14/2013,19,16261,The Gu red shirt XML tag t-shirt (White) S,Each,96,18,15,1728,259.2,1056,1987.2,96,0,11
253,2995,0,0,137,11/13/2013,11/14/2013,1,16317,The Gu red shirt XML tag t-shirt (White) XXL,Each,120,18,15,2160,324,1260,2484,120,0,11
254,2587,0,0,144,11/13/2013,11/14/2013,4,16273,The Gu red shirt XML tag t-shirt (White) 3XS,Each,84,18,15,1512,226.8,924,1738.8,84,0,11
255,859,0,0,72,11/15/2013,11/16/2013,91,16464,Halloween skull mask (Gray) L,Each,60,18,15,1080,162,180,1242,60,0,11
256,292,0,0,61,11/18/2013,11/19/2013,90,16551,20 mm Double sided bubble wrap 10m,Each,70,18,15,1260,189,700,1449,70,0,11
257,3155,0,0,78,11/18/2013,11/19/2013,81,16534,Halloween zombie mask (Light Brown) S,Each,120,18,15,2160,324,-120,2484,120,0,11
258,2080,0,0,123,11/19/2013,11/20/2013,81,16607,The Gu red shirt XML tag t-shirt (Black) 3XL,Each,120,18,15,2160,324,1200,2484,120,0,11
259,859,0,0,133,11/22/2013,11/23/2013,4,16855,The Gu red shirt XML tag t-shirt (White) 6XL,Each,96,18,15,1728,259.2,960,1987.2,96,0,11
260,1871,0,0,128,11/22/2013,11/23/2013,84,16859,The Gu red shirt XML tag t-shirt (Black) S,Each,24,18,15,432,64.8,264,496.8,24,0,11
261,292,0,0,136,11/23/2013,11/24/2013,9,16878,The Gu red shirt XML tag t-shirt (White) 3XL,Each,84,18,15,1512,226.8,840,1738.8,84,0,11
262,2261,0,0,71,11/25/2013,11/26/2013,93,16968,Halloween skull mask (Gray) XL,Each,108,18,15,1944,291.6,324,2235.6,108,0,11
263,127,0,0,135,11/26/2013,11/27/2013,90,17058,The Gu red shirt XML tag t-shirt (White) 4XL,Each,120,18,15,2160,324,1200,2484,120,0,11
264,3104,0,0,136,11/27/2013,11/28/2013,74,17096,The Gu red shirt XML tag t-shirt (White) 3XL,Each,60,18,15,1080,162,600,1242,60,0,11
265,2995,0,0,129,11/28/2013,11/29/2013,19,17112,The Gu red shirt XML tag t-shirt (Black) XS,Each,60,18,15,1080,162,660,1242,60,0,11
266,126,0,0,140,11/28/2013,11/29/2013,1,17155,The Gu red shirt XML tag t-shirt (White) M,Each,24,18,15,432,64.8,264,496.8,24,0,11
267,127,0,0,129,11/29/2013,11/30/2013,90,17236,The Gu red shirt XML tag t-shirt (Black) XS,Each,12,18,15,216,32.4,132,248.4,12,0,11
268,1341,0,0,126,11/29/2013,11/30/2013,93,17238,The Gu red shirt XML tag t-shirt (Black) L,Each,60,18,15,1080,162,660,1242,60,0,11
269,2094,0,0,124,12/5/2013,12/6/2013,90,17527,The Gu red shirt XML tag t-shirt (Black) XXL,Each,96,18,15,1728,259.2,1008,1987.2,96,0,11
270,2094,0,0,76,12/5/2013,12/6/2013,81,17552,Halloween zombie mask (Light Brown) L,Each,84,18,15,1512,226.8,-84,1738.8,84,0,11
271,464,0,0,121,12/13/2013,12/14/2013,97,17886,The Gu red shirt XML tag t-shirt (Black) 5XL,Each,12,18,15,216,32.4,120,248.4,12,0,11
272,126,0,0,133,12/16/2013,12/17/2013,19,17983,The Gu red shirt XML tag t-shirt (White) 6XL,Each,60,18,15,1080,162,600,1242,60,0,11
273,1198,0,0,135,12/16/2013,12/17/2013,19,17986,The Gu red shirt XML tag t-shirt (White) 4XL,Each,96,18,15,1728,259.2,960,1987.2,96,0,11
274,126,0,0,127,12/19/2013,12/20/2013,9,18129,The Gu red shirt XML tag t-shirt (Black) M,Each,12,18,15,216,32.4,132,248.4,12,0,11
275,3242,0,0,124,12/20/2013,12/21/2013,91,18222,The Gu red shirt XML tag t-shirt (Black) XXL,Each,60,18,15,1080,162,630,1242,60,0,11
276,3242,0,0,126,12/20/2013,12/21/2013,91,18222,The Gu red shirt XML tag t-shirt (Black) L,Each,84,18,15,1512,226.8,924,1738.8,84,0,11
277,260,0,0,78,12/21/2013,12/22/2013,81,18254,Halloween zombie mask (Light Brown) S,Each,60,18,15,1080,162,-60,1242,60,0,11
278,260,0,0,61,12/21/2013,12/22/2013,81,18254,20 mm Double sided bubble wrap 10m,Each,90,18,15,1620,243,900,1863,90,0,11
279,3104,0,0,129,12/27/2013,12/28/2013,97,18580,The Gu red shirt XML tag t-shirt (Black) XS,Each,120,18,15,2160,324,1320,2484,120,0,11
280,3242,0,0,136,12/27/2013,12/28/2013,93,18565,The Gu red shirt XML tag t-shirt (White) 3XL,Each,96,18,15,1728,259.2,960,1987.2,96,0,11
281,2261,0,0,144,12/31/2013,1/1/2014,97,18734,The Gu red shirt XML tag t-shirt (White) 3XS,Each,12,18,15,216,32.4,132,248.4,12,0,11
282,1198,0,0,113,10/24/2013,10/25/2013,19,15295,Superhero action jacket (Blue) 3XS,Each,10,25,15,250,37.5,60,287.5,10,0,11
283,2995,0,0,219,10/25/2013,10/26/2013,84,15407,USB missile launcher (Green),Each,4,25,15,100,15,62,115,4,0,11
284,3369,0,0,162,10/28/2013,10/29/2013,81,15551,RC toy sedan car with remote control (Black) 1/50 scale,Each,1,25,15,25,3.75,12.5,28.75,1,0,11
285,1341,0,0,158,10/29/2013,10/30/2013,84,15625,RC toy sedan car with remote control (Yellow) 1/50 scale,Each,3,25,15,75,11.25,37.5,86.25,3,0,11
286,859,0,0,158,10/30/2013,10/31/2013,70,15686,RC toy sedan car with remote control (Yellow) 1/50 scale,Each,10,25,15,250,37.5,125,287.5,10,0,11
287,3166,0,0,162,10/31/2013,11/1/2013,74,15737,RC toy sedan car with remote control (Black) 1/50 scale,Each,7,25,15,175,26.25,87.5,201.25,7,0,11
288,2261,0,0,219,11/1/2013,11/2/2013,74,15773,USB missile launcher (Green),Each,2,25,15,50,7.5,31,57.5,2,0,11
289,1398,0,0,158,11/5/2013,11/6/2013,74,15925,RC toy sedan car with remote control (Yellow) 1/50 scale,Each,4,25,15,100,15,50,115,4,0,11
290,3104,0,0,162,11/8/2013,11/9/2013,1,16085,RC toy sedan car with remote control (Black) 1/50 scale,Each,1,25,15,25,3.75,12.5,28.75,1,0,11
291,859,0,0,110,11/12/2013,11/13/2013,89,16222,Superhero action jacket (Blue) S,Each,2,25,15,50,7.5,12,57.5,2,0,11
292,3381,0,0,112,11/13/2013,11/14/2013,19,16261,Superhero action jacket (Blue) XXS,Each,5,25,15,125,18.75,30,143.75,5,0,11
293,3104,0,0,3,11/18/2013,11/19/2013,81,16553,Void fill 200 L bag (White) 200L,Each,70,25,15,1750,262.5,630,2012.5,70,0,11
294,2080,0,0,157,11/19/2013,11/20/2013,81,16607,RC toy sedan car with remote control (Pink) 1/50 scale,Each,3,25,15,75,11.25,37.5,86.25,3,0,11
295,859,0,0,160,11/22/2013,11/23/2013,4,16855,RC toy sedan car with remote control (Blue) 1/50 scale,Each,6,25,15,150,22.5,75,172.5,6,0,11
296,3380,0,0,160,11/29/2013,11/30/2013,74,17241,RC toy sedan car with remote control (Blue) 1/50 scale,Each,8,25,15,200,30,100,230,8,0,11
297,126,0,0,111,12/3/2013,12/4/2013,19,17371,Superhero action jacket (Blue) XS,Each,2,25,15,50,7.5,12,57.5,2,0,11
298,3380,0,0,112,12/3/2013,12/4/2013,93,17399,Superhero action jacket (Blue) XXS,Each,1,25,15,25,3.75,6,28.75,1,0,11
299,3380,0,0,3,12/3/2013,12/4/2013,93,17399,Void fill 200 L bag (White) 200L,Each,30,25,15,750,112.5,270,862.5,30,0,11
300,3380,0,0,158,12/3/2013,12/4/2013,93,17399,RC toy sedan car with remote control (Yellow) 1/50 scale,Each,5,25,15,125,18.75,62.5,143.75,5,0,11
301,1341,0,0,160,12/16/2013,12/17/2013,93,17953,RC toy sedan car with remote control (Blue) 1/50 scale,Each,8,25,15,200,30,100,230,8,0,11
302,1198,0,0,160,12/16/2013,12/17/2013,19,17986,RC toy sedan car with remote control (Blue) 1/50 scale,Each,7,25,15,175,26.25,87.5,201.25,7,0,11
303,3155,0,0,113,12/17/2013,12/18/2013,19,18068,Superhero action jacket (Blue) 3XS,Each,10,25,15,250,37.5,60,287.5,10,0,11
304,2465,0,0,159,12/19/2013,12/20/2013,1,18131,RC toy sedan car with remote control (Green) 1/50 scale,Each,4,25,15,100,15,50,115,4,0,11
305,260,0,0,110,12/21/2013,12/22/2013,81,18254,Superhero action jacket (Blue) S,Each,3,25,15,75,11.25,18,86.25,3,0,11
306,1198,0,0,162,12/24/2013,12/25/2013,94,18349,RC toy sedan car with remote control (Black) 1/50 scale,Each,8,25,15,200,30,100,230,8,0,11
307,28,0,0,160,12/27/2013,12/28/2013,97,18582,RC toy sedan car with remote control (Blue) 1/50 scale,Each,4,25,15,100,15,50,115,4,0,11
308,28,0,0,162,12/27/2013,12/28/2013,97,18582,RC toy sedan car with remote control (Black) 1/50 scale,Each,5,25,15,125,18.75,62.5,143.75,5,0,11
309,3380,0,0,111,12/27/2013,12/28/2013,91,18590,Superhero action jacket (Blue) XS,Each,10,25,15,250,37.5,60,287.5,10,0,11
310,1055,0,0,113,12/30/2013,12/31/2013,94,18628,Superhero action jacket (Blue) 3XS,Each,3,25,15,75,11.25,18,86.25,3,0,11
311,127,0,0,38,10/25/2013,10/26/2013,80,15444,Shipping carton (Brown) 457x279x279mm,Each,225,1.28,15,288,43.2,153,331.2,225,0,11
312,127,0,0,153,10/25/2013,10/26/2013,80,15444,Ride on toy sedan car (Black) 1/12 scale,Each,6,230,15,1380,207,510,1587,6,0,11
313,127,0,0,105,10/25/2013,10/26/2013,80,15444,Superhero action jacket (Blue) 3XL,Each,10,34,15,340,51,100,391,10,0,11
314,127,0,0,59,10/25/2013,10/26/2013,80,15444,20 mm Double sided bubble wrap 50m,Each,50,108,15,5400,810,4600,6210,50,0,11
315,859,0,0,55,10/25/2013,10/26/2013,85,15438,10 mm Anti static bubble wrap (Blue) 10m,Each,10,26,15,260,39,90,299,10,0,11
316,859,0,0,29,10/25/2013,10/26/2013,85,15438,Black and orange fragile despatch tape 48mmx75m,Each,288,3.7,15,1065.6,159.84,547.2,1225.44,288,0,11
317,859,0,0,52,11/12/2013,11/13/2013,89,16222,20 mm Anti static bubble wrap (Blue) 10m,Each,60,29,15,1740,261,1020,2001,60,0,11
318,3104,0,0,108,11/13/2013,11/14/2013,89,16326,Superhero action jacket (Blue) L,Each,2,30,15,60,9,16,69,2,0,11
319,3104,0,0,57,11/13/2013,11/14/2013,89,16326,32 mm Double sided bubble wrap 20m,Each,10,37,15,370,55.5,230,425.5,10,0,11
320,3104,0,0,104,11/13/2013,11/14/2013,89,16326,Superhero action jacket (Blue) 4XL,Each,6,34,15,204,30.6,60,234.6,6,0,11
321,2465,0,0,22,11/14/2013,11/15/2013,89,16355,Black and orange this way up despatch tape  48mmx100m,Each,192,4.1,15,787.2,118.08,412.8,905.28,192,0,11
322,2465,0,0,148,11/14/2013,11/15/2013,89,16355,Ride on toy sedan car (Pink) 1/12 scale,Each,8,230,15,1840,276,680,2116,8,0,11
323,2465,0,0,10,11/14/2013,11/15/2013,89,16355,Packing knife with metal insert blade (Yellow) 18mm,Each,50,2.4,15,120,18,60,138,50,0,11
324,464,0,0,19,11/19/2013,11/20/2013,89,16652,Red and white urgent despatch tape 48mmx75m,Each,144,3.7,15,532.8,79.92,302.4,612.72,144,0,11
325,859,0,0,38,11/22/2013,11/23/2013,89,16873,Shipping carton (Brown) 457x279x279mm,Each,75,1.28,15,96,14.4,51,110.4,75,0,11
326,260,0,0,154,12/6/2013,12/7/2013,97,17623,RC big wheel monster truck with remote control (Black) 1/50 scale,Each,2,45,15,90,13.5,59,103.5,2,0,11
327,260,0,0,8,12/6/2013,12/7/2013,97,17623,Large  replacement blades 18mm,Each,90,4.3,15,387,58.05,202.5,445.05,90,0,11
328,260,0,0,47,12/6/2013,12/7/2013,97,17623,32 mm Anti static bubble wrap (Blue) 50m,Each,60,105,15,6300,945,3480,7245,60,0,11
329,2587,0,0,47,12/10/2013,12/11/2013,97,17764,32 mm Anti static bubble wrap (Blue) 50m,Each,80,105,15,8400,1260,4640,9660,80,0,11
330,464,0,0,41,12/13/2013,12/14/2013,97,17886,Shipping carton (Brown) 229x229x229mm,Each,175,1.05,15,183.75,27.56,87.5,211.31,175,0,11
331,2261,0,0,22,12/31/2013,1/1/2014,97,18734,Black and orange this way up despatch tape  48mmx100m,Each,96,4.1,15,393.6,59.04,206.4,452.64,96,0,11
332,2261,0,0,31,11/25/2013,11/26/2013,93,16968,Clear packaging tape 48mmx75m,Each,52,2.9,15,150.8,22.62,62.4,173.42,52,0,11
333,3104,0,0,10,11/28/2013,11/29/2013,93,17124,Packing knife with metal insert blade (Yellow) 18mm,Each,10,2.4,15,24,3.6,12,27.6,10,0,11
334,3104,0,0,52,11/28/2013,11/29/2013,93,17124,20 mm Anti static bubble wrap (Blue) 10m,Each,10,29,15,290,43.5,170,333.5,10,0,11
335,1341,0,0,50,11/29/2013,11/30/2013,93,17238,20 mm Anti static bubble wrap (Blue) 50m,Each,20,102,15,2040,306,940,2346,20,0,11
336,1341,0,0,145,11/29/2013,11/30/2013,93,17238,Ride on big wheel monster truck (Black) 1/12 scale,Each,5,345,15,1725,258.75,700,1983.75,5,0,11
337,3380,0,0,19,12/3/2013,12/4/2013,93,17399,Red and white urgent despatch tape 48mmx75m,Each,96,3.7,15,355.2,53.28,201.6,408.48,96,0,11
338,464,0,0,65,12/13/2013,12/14/2013,93,17861,Large sized bubblewrap roll 50m,Each,60,24,15,1440,216,660,1656,60,0,11
339,464,0,0,115,12/13/2013,12/14/2013,93,17861,Alien officer hoodie (Black) 4XL,Each,9,35,15,315,47.25,162,362.25,9,0,11
340,1341,0,0,35,12/16/2013,12/17/2013,93,17953,Shipping carton (Brown) 356x356x279mm,Each,250,2.04,15,510,76.5,247.5,586.5,250,0,11
